0,1,2,3,4
"{'student_id': 106, 'learning_type': 'Reading/Writing', 'resource_type': 'Text', 'video_engagement': 0.43757813692442743, 'quiz_score': 0.6330443285102559, 'interactive_engagement': 0.30089551251852614, 'time_spent': 53.0304436406588}","{'student_id': 106, 'learning_type': 'Reading/Writing', 'resource_type': 'Interactive', 'video_engagement': 0.48176513048046843, 'quiz_score': 0.8924979400037353, 'interactive_engagement': 0.4167538175208594, 'time_spent': 68.03445567931335}","{'student_id': 106, 'learning_type': 'Reading/Writing', 'resource_type': 'Text', 'video_engagement': 0.21865976272891183, 'quiz_score': 0.7325067937686506, 'interactive_engagement': 0.5019577469127758, 'time_spent': 63.091672609861575}","{'student_id': 106, 'learning_type': 'Reading/Writing', 'resource_type': 'Text', 'video_engagement': 0.38082912905158556, 'quiz_score': 0.7309556160888175, 'interactive_engagement': 0.37173606394391884, 'time_spent': 68.67935130462416}","{'student_id': 106, 'learning_type': 'Reading/Writing', 'resource_type': 'Interactive', 'video_engagement': 0.22606353365538545, 'quiz_score': 0.6411079740605836, 'interactive_engagement': 0.31689258375162377, 'time_spent': 68.60686798703306}"
"{'student_id': 107, 'learning_type': 'Reading/Writing', 'resource_type': 'Video', 'video_engagement': 0.27854094563720333, 'quiz_score': 0.7205140199329375, 'interactive_engagement': 0.4046442384233565, 'time_spent': 62.58469206453568}","{'student_id': 107, 'learning_type': 'Reading/Writing', 'resource_type': 'Video', 'video_engagement': 0.18206739655269616, 'quiz_score': 0.6095382621428268, 'interactive_engagement': 0.26086572018236714, 'time_spent': 54.70791730700187}","{'student_id': 107, 'learning_type': 'Reading/Writing', 'resource_type': 'Interactive', 'video_engagement': 0.37688791108055336, 'quiz_score': 0.6650566946400528, 'interactive_engagement': 0.28365625638491354, 'time_spent': 53.05288314702777}","{'student_id': 107, 'learning_type': 'Reading/Writing', 'resource_type': 'Video', 'video_engagement': 0.23038834095709584, 'quiz_score': 0.6006345044461509, 'interactive_engagement': 0.42466733705848003, 'time_spent': 59.865682762186836}","{'student_id': 107, 'learning_type': 'Reading/Writing', 'resource_type': 'Interactive', 'video_engagement': 0.4337453391894764, 'quiz_score': 0.5795884821012575, 'interactive_engagement': 0.3799289380436905, 'time_spent': 52.27605196013921}"
"{'student_id': 108, 'learning_type': 'Reading/Writing', 'resource_type': 'Text', 'video_engagement': 0.19084663406959845, 'quiz_score': 0.8289527653239204, 'interactive_engagement': 0.34298971187390137, 'time_spent': 63.32307243962153}","{'student_id': 108, 'learning_type': 'Reading/Writing', 'resource_type': 'Text', 'video_engagement': 0.3646224813798369, 'quiz_score': 0.902882689180227, 'interactive_engagement': 0.48112328813373306, 'time_spent': 61.37821396778001}","{'student_id': 108, 'learning_type': 'Reading/Writing', 'resource_type': 'Interactive', 'video_engagement': 0.17285524238483693, 'quiz_score': 0.7683170317953302, 'interactive_engagement': 0.6076415160567186, 'time_spent': 61.61555928142831}","{'student_id': 108, 'learning_type': 'Reading/Writing', 'resource_type': 'Text', 'video_engagement': 0.4528871394326875, 'quiz_score': 0.5887981304310417, 'interactive_engagement': 0.34488335440861334, 'time_spent': 69.2912275938609}","{'student_id': 108, 'learning_type': 'Reading/Writing', 'resource_type': 'Interactive', 'video_engagement': 0.3004908009246082, 'quiz_score': 0.7034295300491878, 'interactive_engagement': 0.33882366839796546, 'time_spent': 67.13129876439447}"
"{'student_id': 109, 'learning_type': 'Auditory', 'resource_type': 'Text', 'video_engagement': 0.41574527766644254, 'quiz_score': 0.78557891760876, 'interactive_engagement': 0.6971720464942154, 'time_spent': 26.174826984049172}","{'student_id': 109, 'learning_type': 'Auditory', 'resource_type': 'Video', 'video_engagement': 0.46715355668858116, 'quiz_score': 0.7175215724107066, 'interactive_engagement': 0.47352717325183713, 'time_spent': 27.322532241183424}","{'student_id': 109, 'learning_type': 'Auditory', 'resource_type': 'Text', 'video_engagement': 0.40205870033446145, 'quiz_score': 0.8001537281079147, 'interactive_engagement': 0.5829253916103115, 'time_spent': 37.65194430355862}","{'student_id': 109, 'learning_type': 'Auditory', 'resource_type': 'Interactive', 'video_engagement': 0.4224965906362205, 'quiz_score': 0.8151813847219612, 'interactive_engagement': 0.47637541018248386, 'time_spent': 26.96775510976494}","{'student_id': 109, 'learning_type': 'Auditory', 'resource_type': 'Interactive', 'video_engagement': 0.34542408547068065, 'quiz_score': 0.7582053286803768, 'interactive_engagement': 0.5259783127401517, 'time_spent': 20.704274403823668}"
"{'student_id': 110, 'learning_type': 'Visual', 'resource_type': 'Interactive', 'video_engagement': 0.9363425178886057, 'quiz_score': 0.5299947500813286, 'interactive_engagement': 0.3391465406940042, 'time_spent': 50.31009648692645}","{'student_id': 110, 'learning_type': 'Visual', 'resource_type': 'Video', 'video_engagement': 0.8480995357081385, 'quiz_score': 0.6262984491701942, 'interactive_engagement': 0.46106104702956996, 'time_spent': 46.99801837162462}","{'student_id': 110, 'learning_type': 'Visual', 'resource_type': 'Video', 'video_engagement': 0.7456932328877999, 'quiz_score': 0.7090826807055983, 'interactive_engagement': 0.41502150157253437, 'time_spent': 39.64007327595023}","{'student_id': 110, 'learning_type': 'Visual', 'resource_type': 'Video', 'video_engagement': 0.9992654850547816, 'quiz_score': 0.4919039107201837, 'interactive_engagement': 0.41153090603573655, 'time_spent': 43.319991790164714}","{'student_id': 110, 'learning_type': 'Visual', 'resource_type': 'Text', 'video_engagement': 0.838066783080482, 'quiz_score': 0.5676300915288317, 'interactive_engagement': 0.4513389552935299, 'time_spent': 46.03245918398157}"
"{'student_id': 111, 'learning_type': 'Kinesthetic', 'resource_type': 'Text', 'video_engagement': 0.1669691119201424, 'quiz_score': 0.4920310911614717, 'interactive_engagement': 0.9505355062300299, 'time_spent': 61.02798368444599}","{'student_id': 111, 'learning_type': 'Kinesthetic', 'resource_type': 'Interactive', 'video_engagement': 0.33803462728315387, 'quiz_score': 0.5092468899304865, 'interactive_engagement': 0.6732396582198309, 'time_spent': 44.320987298336526}","{'student_id': 111, 'learning_type': 'Kinesthetic', 'resource_type': 'Interactive', 'video_engagement': 0.3885917790598246, 'quiz_score': 0.6161403725564245, 'interactive_engagement': 0.8423731838339126, 'time_spent': 55.66626576247847}","{'student_id': 111, 'learning_type': 'Kinesthetic', 'resource_type': 'Video', 'video_engagement': 0.09863652857299808, 'quiz_score': 0.5064784711730514, 'interactive_engagement': 0.7069221568772077, 'time_spent': 41.95858257197667}","{'student_id': 111, 'learning_type': 'Kinesthetic', 'resource_type': 'Video', 'video_engagement': 0.15291106428655452, 'quiz_score': 0.7048598269738756, 'interactive_engagement': 0.703437154339727, 'time_spent': 56.04059863235363}"
"{'student_id': 112, 'learning_type': 'Visual', 'resource_type': 'Video', 'video_engagement': 0.6763887192613638, 'quiz_score': 0.7934401205932653, 'interactive_engagement': 0.3463411319480374, 'time_spent': 55.65413079917969}","{'student_id': 112, 'learning_type': 'Visual', 'resource_type': 'Video', 'video_engagement': 0.7188969343855167, 'quiz_score': 0.5976906902922998, 'interactive_engagement': 0.48739961352786126, 'time_spent': 49.89103058218521}","{'student_id': 112, 'learning_type': 'Visual', 'resource_type': 'Interactive', 'video_engagement': 0.82906484463094, 'quiz_score': 0.5454824076586385, 'interactive_engagement': 0.30961582653647896, 'time_spent': 53.91456947704625}","{'student_id': 112, 'learning_type': 'Visual', 'resource_type': 'Video', 'video_engagement': 0.9644202146184725, 'quiz_score': 0.4954362604142431, 'interactive_engagement': 0.2951957017567857, 'time_spent': 31.613021272275667}","{'student_id': 112, 'learning_type': 'Visual', 'resource_type': 'Text', 'video_engagement': 0.7308319655159887, 'quiz_score': 0.6074685866605389, 'interactive_engagement': 0.2983574661470306, 'time_spent': 59.20106368850081}"
"{'student_id': 113, 'learning_type': 'Auditory', 'resource_type': 'Text', 'video_engagement': 0.4801559489958709, 'quiz_score': 0.8033515940496475, 'interactive_engagement': 0.6770053533005869, 'time_spent': 34.79453867264141}","{'student_id': 113, 'learning_type': 'Auditory', 'resource_type': 'Text', 'video_engagement': 0.26864456119429503, 'quiz_score': 0.9712511147491307, 'interactive_engagement': 0.5084560925593059, 'time_spent': 30.99619962718886}","{'student_id': 113, 'learning_type': 'Auditory', 'resource_type': 'Text', 'video_engagement': 0.5717672342156774, 'quiz_score': 0.7446367022673358, 'interactive_engagement': 0.5358305470159073, 'time_spent': 39.39013675398498}","{'student_id': 113, 'learning_type': 'Auditory', 'resource_type': 'Text', 'video_engagement': 0.443217643593981, 'quiz_score': 0.8141187251751032, 'interactive_engagement': 0.5459292839245323, 'time_spent': 23.864489032547674}","{'student_id': 113, 'learning_type': 'Auditory', 'resource_type': 'Video', 'video_engagement': 0.504341323135358, 'quiz_score': 0.8640356119532501, 'interactive_engagement': 0.6094092425344737, 'time_spent': 31.768014190851474}"
"{'student_id': 114, 'learning_type': 'Reading/Writing', 'resource_type': 'Interactive', 'video_engagement': 0.3229716770299432, 'quiz_score': 0.5796830061923564, 'interactive_engagement': 0.4145179355404523, 'time_spent': 52.430242872649295}","{'student_id': 114, 'learning_type': 'Reading/Writing', 'resource_type': 'Text', 'video_engagement': 0.4842637817046472, 'quiz_score': 0.692476236692282, 'interactive_engagement': 0.4449735071663543, 'time_spent': 63.759012314372896}","{'student_id': 114, 'learning_type': 'Reading/Writing', 'resource_type': 'Interactive', 'video_engagement': 0.2550257161109444, 'quiz_score': 0.8113523689444923, 'interactive_engagement': 0.37380936046546065, 'time_spent': 52.309847815285536}","{'student_id': 114, 'learning_type': 'Reading/Writing', 'resource_type': 'Video', 'video_engagement': 0.2191627030565032, 'quiz_score': 0.8488737867284468, 'interactive_engagement': 0.4953779177774494, 'time_spent': 63.81898652029065}","{'student_id': 114, 'learning_type': 'Reading/Writing', 'resource_type': 'Video', 'video_engagement': 0.5425612044418883, 'quiz_score': 0.8472001902498901, 'interactive_engagement': 0.4133597472836514, 'time_spent': 67.5919623845783}"
"{'student_id': 115, 'learning_type': 'Visual', 'resource_type': 'Interactive', 'video_engagement': 0.7275262332303954, 'quiz_score': 0.6219006441028208, 'interactive_engagement': 0.47347963950986666, 'time_spent': 34.7498663620166}","{'student_id': 115, 'learning_type': 'Visual', 'resource_type': 'Interactive', 'video_engagement': 0.7546042827730015, 'quiz_score': 0.8116424592840142, 'interactive_engagement': 0.2454009345405237, 'time_spent': 38.034631688175814}","{'student_id': 115, 'learning_type': 'Visual', 'resource_type': 'Video', 'video_engagement': 0.8512807891697457, 'quiz_score': 0.6573083131220736, 'interactive_engagement': 0.32488140116437914, 'time_spent': 51.17478412738899}","{'student_id': 115, 'learning_type': 'Visual', 'resource_type': 'Interactive', 'video_engagement': 0.8393527037862649, 'quiz_score': 0.5918516469364513, 'interactive_engagement': 0.3796412128708335, 'time_spent': 38.308254180373986}","{'student_id': 115, 'learning_type': 'Visual', 'resource_type': 'Interactive', 'video_engagement': 0.8337190752791714, 'quiz_score': 0.5445637608085279, 'interactive_engagement': 0.28007302639026477, 'time_spent': 55.63791523460298}"
"{'student_id': 116, 'learning_type': 'Visual', 'resource_type': 'Video', 'video_engagement': 0.6885366071320482, 'quiz_score': 0.5595299524231043, 'interactive_engagement': 0.4203224637295743, 'time_spent': 40.66965652532748}","{'student_id': 116, 'learning_type': 'Visual', 'resource_type': 'Interactive', 'video_engagement': 0.9385229929052279, 'quiz_score': 0.530971596488451, 'interactive_engagement': 0.23645213684039026, 'time_spent': 36.799484435910315}","{'student_id': 116, 'learning_type': 'Visual', 'resource_type': 'Text', 'video_engagement': 0.8484759740217738, 'quiz_score': 0.6627155053097593, 'interactive_engagement': 0.38100292033514815, 'time_spent': 31.962562029693153}","{'student_id': 116, 'learning_type': 'Visual', 'resource_type': 'Text', 'video_engagement': 0.9649809830162257, 'quiz_score': 0.6012845610559965, 'interactive_engagement': 0.2752620755396054, 'time_spent': 42.76981635943355}","{'student_id': 116, 'learning_type': 'Visual', 'resource_type': 'Video', 'video_engagement': 0.8032064855359781, 'quiz_score': 0.6386372230046856, 'interactive_engagement': 0.21017634043658487, 'time_spent': 44.01221944319673}"
"{'student_id': 117, 'learning_type': 'Kinesthetic', 'resource_type': 'Video', 'video_engagement': 0.26507816052955263, 'quiz_score': 0.5122755107542137, 'interactive_engagement': 0.6980715752659046, 'time_spent': 54.41656009460826}","{'student_id': 117, 'learning_type': 'Kinesthetic', 'resource_type': 'Interactive', 'video_engagement': 0.25342367470985083, 'quiz_score': 0.5923713184613709, 'interactive_engagement': 0.7724779798241732, 'time_spent': 43.30305414376466}","{'student_id': 117, 'learning_type': 'Kinesthetic', 'resource_type': 'Interactive', 'video_engagement': 0.21268701825451844, 'quiz_score': 0.5574290187993602, 'interactive_engagement': 0.6096425317031561, 'time_spent': 54.01059323860234}","{'student_id': 117, 'learning_type': 'Kinesthetic', 'resource_type': 'Text', 'video_engagement': 0.19016801494208765, 'quiz_score': 0.647934572475356, 'interactive_engagement': 0.9201462933875809, 'time_spent': 76.87674289562398}","{'student_id': 117, 'learning_type': 'Kinesthetic', 'resource_type': 'Interactive', 'video_engagement': 0.10035852131598737, 'quiz_score': 0.5068245621153883, 'interactive_engagement': 0.9694848065076902, 'time_spent': 51.96188893502772}"
"{'student_id': 118, 'learning_type': 'Reading/Writing', 'resource_type': 'Text', 'video_engagement': 0.3149583130138662, 'quiz_score': 0.5555939914247845, 'interactive_engagement': 0.5720068534342363, 'time_spent': 61.81764596511857}","{'student_id': 118, 'learning_type': 'Reading/Writing', 'resource_type': 'Video', 'video_engagement': 0.29751101815373016, 'quiz_score': 0.8644481121678724, 'interactive_engagement': 0.33138901436200285, 'time_spent': 67.9455139329624}","{'student_id': 118, 'learning_type': 'Reading/Writing', 'resource_type': 'Text', 'video_engagement': 0.3661229084792072, 'quiz_score': 0.7725842703251943, 'interactive_engagement': 0.4765667040459799, 'time_spent': 64.65459862712041}","{'student_id': 118, 'learning_type': 'Reading/Writing', 'resource_type': 'Text', 'video_engagement': 0.43970781558062516, 'quiz_score': 0.7385331168943683, 'interactive_engagement': 0.43666097533139264, 'time_spent': 59.24609988709127}","{'student_id': 118, 'learning_type': 'Reading/Writing', 'resource_type': 'Video', 'video_engagement': 0.39767245187157857, 'quiz_score': 0.8874809786309045, 'interactive_engagement': 0.36147745049857744, 'time_spent': 64.04748736002578}"
"{'student_id': 119, 'learning_type': 'Reading/Writing', 'resource_type': 'Text', 'video_engagement': 0.474214506950892, 'quiz_score': 0.9314093860972221, 'interactive_engagement': 0.6151601945930798, 'time_spent': 59.60330371145445}","{'student_id': 119, 'learning_type': 'Reading/Writing', 'resource_type': 'Video', 'video_engagement': 0.2951913085504848, 'quiz_score': 0.8173185369388785, 'interactive_engagement': 0.47476561857247457, 'time_spent': 62.783659969288244}","{'student_id': 119, 'learning_type': 'Reading/Writing', 'resource_type': 'Interactive', 'video_engagement': 0.4473804963459915, 'quiz_score': 0.64045166740512, 'interactive_engagement': 0.584293305950472, 'time_spent': 63.13416220493138}","{'student_id': 119, 'learning_type': 'Reading/Writing', 'resource_type': 'Text', 'video_engagement': 0.21881420756356748, 'quiz_score': 0.8418716076721747, 'interactive_engagement': 0.6087941184932512, 'time_spent': 60.38171854027585}","{'student_id': 119, 'learning_type': 'Reading/Writing', 'resource_type': 'Text', 'video_engagement': 0.35519497328194377, 'quiz_score': 0.7153372772494845, 'interactive_engagement': 0.5103682344257578, 'time_spent': 65.21156501506003}"
